Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,Previously_Nominated,TS%,EFF
Joel Embiid,PHI,39.0,33.6,11.5,21.8,0.529,1.4,0.388,10.2,0.556,0.561,10.2,11.6,0.883,2.4,8.6,11.0,5.6,1.2,1.7,3.8,34.7,2023-24,0,0.64,0.99
Luka Dončić,DAL,70.0,37.5,11.5,23.6,0.487,4.1,0.382,7.4,0.573,0.573,6.8,8.7,0.786,0.8,8.4,9.2,9.8,1.4,0.5,4.0,33.9,2023-24,0,0.62,0.53
Giannis Antetokounmpo,MIL,73.0,35.2,11.5,18.8,0.611,0.5,0.274,11.0,0.645,0.624,7.0,10.7,0.657,2.7,8.8,11.5,6.5,1.2,1.1,3.4,30.4,2023-24,0,0.65,0.5
Shai Gilgeous-Alexander,OKC,75.0,34.0,10.6,19.8,0.535,1.3,0.353,9.3,0.576,0.567,7.6,8.7,0.874,0.9,4.7,5.5,6.2,2.0,0.9,2.2,30.1,2023-24,0,0.64,0.43
Jalen Brunson,NYK,77.0,35.4,10.3,21.4,0.479,2.7,0.401,7.5,0.516,0.543,5.5,6.5,0.847,0.6,3.1,3.6,6.7,0.9,0.2,2.4,28.7,2023-24,0,0.59,0.33
Devin Booker,PHO,68.0,36.0,9.4,19.2,0.492,2.2,0.364,7.2,0.552,0.55,6.0,6.7,0.886,0.8,3.7,4.5,6.9,0.9,0.4,2.6,27.1,2023-24,0,0.61,0.39
Kevin Durant,PHO,75.0,37.2,10.0,19.1,0.523,2.2,0.413,7.8,0.567,0.581,4.8,5.6,0.856,0.5,6.1,6.6,5.0,0.9,1.2,3.3,27.1,2023-24,0,0.63,0.37
Jayson Tatum,BOS,74.0,35.7,9.1,19.3,0.471,3.1,0.376,6.0,0.542,0.552,5.6,6.7,0.833,0.9,7.2,8.1,4.9,1.0,0.6,2.5,26.9,2023-24,0,0.6,0.37
De'Aaron Fox,SAC,74.0,35.9,9.7,20.9,0.465,2.9,0.369,6.8,0.522,0.534,4.2,5.7,0.738,0.9,3.7,4.6,5.6,2.0,0.4,2.6,26.6,2023-24,0,0.57,0.32
Donovan Mitchell,CLE,55.0,35.3,9.1,19.8,0.462,3.3,0.368,5.8,0.539,0.545,5.0,5.8,0.865,0.8,4.3,5.1,6.1,1.8,0.5,2.8,26.6,2023-24,0,0.6,0.47
Stephen Curry,GSW,74.0,32.7,8.8,19.5,0.45,4.8,0.408,4.0,0.515,0.573,4.0,4.4,0.923,0.5,4.0,4.5,5.1,0.7,0.4,2.8,26.4,2023-24,0,0.62,0.31
Nikola Jokić,DEN,79.0,34.6,10.4,17.9,0.583,1.1,0.359,9.4,0.626,0.612,4.5,5.5,0.817,2.8,9.5,12.4,9.0,1.4,0.9,3.0,26.4,2023-24,0,0.65,0.49
Anthony Edwards,MIN,79.0,35.1,9.1,19.7,0.461,2.4,0.357,6.7,0.515,0.522,5.4,6.4,0.836,0.7,4.8,5.4,5.1,1.3,0.5,3.1,25.9,2023-24,0,0.58,0.3
Tyrese Maxey,PHI,70.0,37.5,9.1,20.3,0.45,3.0,0.373,6.1,0.501,0.524,4.7,5.4,0.868,0.5,3.2,3.7,6.2,1.0,0.5,1.7,25.9,2023-24,0,0.57,0.34
LeBron James,LAL,71.0,35.3,9.6,17.9,0.54,2.1,0.41,7.5,0.592,0.599,4.3,5.7,0.75,0.9,6.4,7.3,8.3,1.3,0.5,3.5,25.7,2023-24,0,0.63,0.42
Trae Young,ATL,54.0,36.0,8.0,18.7,0.43,3.2,0.373,4.8,0.479,0.516,6.4,7.5,0.855,0.4,2.3,2.8,10.8,1.3,0.2,4.4,25.7,2023-24,0,0.58,0.46
Kyrie Irving,DAL,58.0,35.0,9.7,19.5,0.497,3.0,0.411,6.7,0.548,0.573,3.3,3.6,0.905,0.8,4.2,5.0,5.2,1.3,0.5,1.8,25.6,2023-24,0,0.61,0.44
Ja Morant,MEM,9.0,35.3,8.9,18.9,0.471,1.6,0.275,7.3,0.555,0.512,5.8,7.1,0.813,0.7,4.9,5.6,8.1,0.8,0.6,3.0,25.1,2023-24,0,0.57,2.88
Anthony Davis,LAL,76.0,35.5,9.4,16.9,0.556,0.4,0.271,9.0,0.582,0.567,5.5,6.8,0.816,3.1,9.5,12.6,3.5,1.2,2.3,2.1,24.7,2023-24,0,0.62,0.44
Damian Lillard,MIL,73.0,35.3,7.4,17.5,0.424,3.0,0.354,4.4,0.49,0.51,6.5,7.0,0.92,0.5,3.9,4.4,7.0,1.0,0.2,2.6,24.3,2023-24,0,0.59,0.32
DeMar DeRozan,CHI,79.0,37.8,8.2,17.2,0.48,0.9,0.333,7.3,0.509,0.507,6.6,7.7,0.853,0.5,3.8,4.3,5.3,1.1,0.6,1.7,24.0,2023-24,0,0.58,0.3
Julius Randle,NYK,46.0,35.4,8.6,18.2,0.472,1.7,0.311,6.9,0.539,0.518,5.1,6.6,0.781,2.2,7.0,9.2,5.0,0.5,0.3,3.5,24.0,2023-24,0,0.57,0.53
LaMelo Ball,CHO,22.0,32.3,8.3,19.2,0.433,3.2,0.355,5.1,0.5,0.515,4.1,4.7,0.865,1.3,3.8,5.1,8.0,1.8,0.2,3.8,23.9,2023-24,0,0.56,1.08
Desmond Bane,MEM,42.0,34.4,8.6,18.5,0.464,3.3,0.381,5.3,0.536,0.552,3.3,3.8,0.87,0.9,3.5,4.4,5.5,1.0,0.5,2.7,23.7,2023-24,0,0.59,0.52
Kawhi Leonard,LAC,68.0,34.3,9.0,17.1,0.525,2.1,0.417,6.9,0.569,0.585,3.7,4.2,0.885,1.2,4.9,6.1,3.6,1.6,0.9,1.8,23.7,2023-24,0,0.63,0.37
Lauri Markkanen,UTA,55.0,33.1,7.8,16.2,0.48,3.2,0.399,4.6,0.559,0.578,4.5,5.0,0.899,2.2,5.9,8.2,2.0,0.9,0.5,1.4,23.2,2023-24,0,0.63,0.45
Jaylen Brown,BOS,70.0,33.5,9.0,17.9,0.499,2.1,0.354,6.9,0.57,0.557,3.0,4.3,0.703,1.2,4.3,5.5,3.6,1.2,0.5,2.4,23.0,2023-24,0,0.58,0.3
Zion Williamson,NOP,70.0,31.5,8.9,15.6,0.57,0.1,0.333,8.8,0.574,0.573,5.0,7.1,0.702,1.7,4.1,5.8,5.0,1.1,0.7,2.8,22.9,2023-24,0,0.61,0.34
Cade Cunningham,DET,62.0,33.5,8.5,18.8,0.449,1.9,0.355,6.5,0.487,0.5,3.8,4.4,0.869,0.5,3.8,4.3,7.5,0.9,0.4,3.4,22.7,2023-24,0,0.55,0.35
Paolo Banchero,ORL,80.0,35.0,8.0,17.6,0.455,1.5,0.339,6.5,0.493,0.497,5.1,7.0,0.725,1.0,5.9,6.9,5.4,0.9,0.6,3.1,22.6,2023-24,0,0.55,0.27
Paul George,LAC,74.0,33.8,7.9,16.7,0.471,3.3,0.413,4.6,0.523,0.569,3.6,3.9,0.907,0.5,4.7,5.2,3.5,1.5,0.5,2.1,22.6,2023-24,0,0.61,0.3
Anfernee Simons,POR,46.0,34.4,7.8,18.2,0.43,3.4,0.385,4.4,0.472,0.523,3.5,3.9,0.916,0.5,3.2,3.6,5.5,0.5,0.1,2.7,22.6,2023-24,0,0.57,0.41
Jaren Jackson Jr.,MEM,66.0,32.2,7.8,17.6,0.444,1.8,0.32,6.0,0.501,0.494,5.1,6.3,0.808,1.3,4.2,5.5,2.3,1.2,1.6,2.4,22.5,2023-24,0,0.55,0.3
Dejounte Murray,ATL,78.0,35.7,8.6,18.8,0.459,2.6,0.363,6.0,0.518,0.528,2.7,3.4,0.794,0.8,4.5,5.3,6.4,1.4,0.3,2.6,22.5,2023-24,0,0.55,0.29
Cam Thomas,BRK,66.0,31.4,8.0,18.0,0.442,2.2,0.364,5.8,0.481,0.503,4.3,5.1,0.856,0.4,2.8,3.2,2.9,0.7,0.2,1.9,22.5,2023-24,0,0.56,0.25
Kyle Kuzma,WAS,70.0,32.6,8.7,18.8,0.463,2.2,0.336,6.5,0.53,0.521,2.7,3.4,0.775,0.9,5.7,6.6,4.2,0.5,0.7,2.7,22.2,2023-24,0,0.55,0.3
Karl-Anthony Towns,MIN,62.0,32.7,7.7,15.3,0.504,2.2,0.416,5.5,0.55,0.575,4.1,4.7,0.873,1.5,6.8,8.3,3.0,0.7,0.7,2.9,21.8,2023-24,0,0.63,0.38
Pascal Siakam,2TM,80.0,33.2,8.5,15.9,0.536,1.1,0.346,7.5,0.581,0.569,3.6,5.0,0.732,1.7,5.3,7.1,4.3,0.8,0.3,1.8,21.7,2023-24,0,0.6,0.29
Victor Wembanyama,SAS,71.0,29.7,7.8,16.7,0.465,1.8,0.325,6.0,0.534,0.519,4.1,5.2,0.796,2.3,8.4,10.6,3.9,1.2,3.6,3.7,21.4,2023-24,0,0.56,0.38
Jamal Murray,DEN,59.0,31.5,8.0,16.7,0.481,2.5,0.425,5.6,0.51,0.554,2.7,3.1,0.853,0.7,3.4,4.1,6.5,1.0,0.7,2.1,21.2,2023-24,0,0.59,0.38
Alperen Sengun,HOU,63.0,32.5,8.4,15.6,0.537,0.5,0.297,7.8,0.567,0.553,3.9,5.6,0.693,2.9,6.4,9.3,5.0,1.2,0.7,2.6,21.1,2023-24,0,0.58,0.41
Miles Bridges,CHO,69.0,37.4,8.1,17.5,0.462,2.3,0.349,5.8,0.529,0.527,2.5,3.1,0.825,1.0,6.3,7.3,3.3,0.9,0.5,2.0,21.0,2023-24,0,0.56,0.3
Jerami Grant,POR,54.0,33.9,7.1,15.7,0.451,2.1,0.402,5.0,0.474,0.516,4.7,5.8,0.817,0.7,2.9,3.5,2.8,0.8,0.6,2.1,21.0,2023-24,0,0.58,0.31
Jimmy Butler,MIA,60.0,34.0,6.6,13.2,0.499,1.0,0.414,5.6,0.519,0.537,6.6,7.7,0.858,1.8,3.6,5.3,5.0,1.3,0.3,1.7,20.8,2023-24,0,0.63,0.39
Tyler Herro,MIA,42.0,33.5,7.7,17.5,0.441,3.1,0.396,4.6,0.478,0.531,2.3,2.6,0.856,0.5,4.8,5.3,4.5,0.7,0.1,2.2,20.8,2023-24,0,0.56,0.45
Brandon Ingram,NOP,64.0,32.9,7.8,15.9,0.492,1.3,0.355,6.5,0.534,0.534,3.8,4.8,0.801,0.7,4.4,5.1,5.7,0.8,0.6,2.5,20.8,2023-24,0,0.58,0.33
RJ Barrett,2TM,58.0,31.7,7.5,15.2,0.495,1.6,0.36,6.0,0.549,0.547,3.6,5.0,0.715,0.9,4.5,5.4,3.3,0.5,0.4,2.2,20.2,2023-24,0,0.58,0.32
Tyrese Haliburton,IND,69.0,32.2,7.2,15.2,0.477,2.8,0.364,4.4,0.595,0.57,2.8,3.3,0.855,0.5,3.4,3.9,10.9,1.2,0.7,2.3,20.1,2023-24,0,0.6,0.38
Kristaps Porziņģis,BOS,57.0,29.6,6.8,13.2,0.516,1.9,0.375,4.9,0.606,0.589,4.5,5.3,0.858,1.7,5.5,7.2,2.0,0.7,1.9,1.6,20.1,2023-24,0,0.65,0.41
CJ McCollum,NOP,66.0,32.7,7.3,16.0,0.459,3.6,0.429,3.7,0.492,0.572,1.7,2.1,0.827,0.6,3.7,4.3,4.6,0.9,0.6,1.7,20.0,2023-24,0,0.59,0.3
Scottie Barnes,TOR,60.0,34.9,7.5,15.7,0.475,1.7,0.341,5.8,0.536,0.528,3.3,4.2,0.781,2.4,5.9,8.2,6.1,1.3,1.5,2.8,19.9,2023-24,0,0.57,0.42
Terry Rozier,2TM,61.0,33.4,7.2,16.4,0.443,2.4,0.363,4.8,0.498,0.518,2.8,3.2,0.869,0.6,3.5,4.0,5.6,1.0,0.3,1.7,19.8,2023-24,0,0.56,0.32
Franz Wagner,ORL,72.0,32.5,7.3,15.2,0.482,1.3,0.281,6.0,0.57,0.525,3.8,4.4,0.85,1.0,4.3,5.3,3.7,1.1,0.4,1.9,19.7,2023-24,0,0.57,0.28
Mikal Bridges,BRK,82.0,34.8,6.9,15.8,0.436,2.7,0.372,4.2,0.49,0.521,3.1,3.9,0.814,0.8,3.7,4.5,3.6,1.0,0.4,2.0,19.6,2023-24,0,0.56,0.21
Jalen Green,HOU,82.0,31.7,6.9,16.2,0.423,2.5,0.332,4.4,0.498,0.498,3.5,4.3,0.804,0.5,4.7,5.2,3.5,0.8,0.3,2.3,19.6,2023-24,0,0.54,0.21
Zach LaVine,CHI,25.0,34.9,6.8,15.0,0.452,2.4,0.349,4.4,0.536,0.531,3.5,4.1,0.854,0.3,4.8,5.2,3.9,0.8,0.3,2.1,19.5,2023-24,0,0.58,0.75
Devin Vassell,SAS,68.0,33.1,7.3,15.5,0.472,2.4,0.372,4.9,0.544,0.55,2.4,3.0,0.801,0.4,3.4,3.8,4.1,1.1,0.3,1.6,19.5,2023-24,0,0.58,0.27
Domantas Sabonis,SAC,82.0,35.7,7.7,13.0,0.594,0.4,0.379,7.3,0.613,0.609,3.6,5.1,0.704,3.6,10.1,13.7,8.2,0.9,0.6,3.3,19.4,2023-24,0,0.64,0.4
Bam Adebayo,MIA,71.0,34.0,7.5,14.3,0.521,0.2,0.357,7.3,0.528,0.529,4.1,5.5,0.755,2.2,8.1,10.4,3.9,1.1,0.9,2.3,19.3,2023-24,0,0.58,0.35
Coby White,CHI,79.0,36.5,6.8,15.3,0.447,2.6,0.376,4.2,0.508,0.534,2.8,3.3,0.838,0.6,4.0,4.5,5.1,0.7,0.2,2.1,19.1,2023-24,0,0.57,0.23
Jalen Williams,OKC,71.0,31.3,7.5,14.0,0.54,1.5,0.427,6.1,0.576,0.592,2.5,3.1,0.814,0.5,3.5,4.0,4.5,1.1,0.6,1.7,19.1,2023-24,0,0.62,0.29
Collin Sexton,UTA,78.0,26.6,6.5,13.3,0.487,1.6,0.394,4.8,0.53,0.549,4.1,4.7,0.859,0.9,1.7,2.6,4.9,0.8,0.2,2.1,18.7,2023-24,0,0.61,0.23
Bradley Beal,PHO,53.0,33.3,7.1,13.9,0.513,1.9,0.43,5.2,0.552,0.582,2.1,2.5,0.813,1.0,3.4,4.4,5.0,1.0,0.5,2.5,18.2,2023-24,0,0.61,0.37
Darius Garland,CLE,57.0,33.4,6.6,14.8,0.446,2.3,0.371,4.3,0.501,0.524,2.6,3.1,0.834,0.5,2.1,2.7,6.5,1.3,0.1,3.1,18.0,2023-24,0,0.56,0.29
D'Angelo Russell,LAL,76.0,32.7,6.5,14.2,0.456,3.0,0.415,3.5,0.497,0.56,2.1,2.5,0.828,0.4,2.7,3.1,6.3,0.9,0.5,2.1,18.0,2023-24,0,0.59,0.24
Nikola Vučević,CHI,76.0,34.3,7.7,15.9,0.484,1.2,0.294,6.5,0.55,0.522,1.4,1.7,0.822,2.8,7.8,10.5,3.3,0.7,0.8,1.6,18.0,2023-24,0,0.54,0.31
Klay Thompson,GSW,77.0,29.7,6.4,14.7,0.432,3.5,0.387,2.9,0.503,0.551,1.6,1.8,0.927,0.5,2.8,3.3,2.3,0.6,0.5,1.5,17.9,2023-24,0,0.58,0.19
Jordan Poole,WAS,78.0,30.1,6.3,15.2,0.413,2.4,0.326,3.9,0.492,0.491,2.5,2.8,0.877,0.4,2.3,2.7,4.4,1.1,0.3,2.4,17.4,2023-24,0,0.53,0.18
Fred VanVleet,HOU,73.0,36.8,5.8,13.9,0.416,3.1,0.387,2.7,0.454,0.527,2.7,3.1,0.86,0.5,3.4,3.8,8.1,1.4,0.8,1.7,17.4,2023-24,0,0.57,0.29
Brandon Miller,CHO,74.0,32.2,6.4,14.6,0.44,2.5,0.373,3.9,0.495,0.524,1.9,2.3,0.827,0.8,3.4,4.3,2.4,0.9,0.6,1.8,17.3,2023-24,0,0.55,0.2
Tobias Harris,PHI,70.0,33.8,6.6,13.6,0.487,1.3,0.353,5.3,0.537,0.535,2.7,3.0,0.878,1.1,5.3,6.5,3.1,1.0,0.7,1.3,17.2,2023-24,0,0.58,0.28
Jordan Clarkson,UTA,55.0,30.6,6.1,14.8,0.413,1.7,0.294,4.5,0.485,0.469,3.2,3.7,0.881,0.9,2.5,3.4,5.0,0.6,0.1,2.7,17.1,2023-24,0,0.52,0.26
Myles Turner,IND,77.0,27.0,6.2,11.8,0.524,1.5,0.358,4.7,0.615,0.587,3.2,4.1,0.773,1.5,5.5,6.9,1.3,0.5,1.9,1.4,17.1,2023-24,0,0.63,0.26
Immanuel Quickley,2TM,68.0,29.2,5.7,13.1,0.434,2.5,0.395,3.2,0.471,0.53,3.1,3.6,0.853,0.3,3.6,3.8,4.9,0.7,0.1,1.5,17.0,2023-24,0,0.58,0.25
Bogdan Bogdanović,ATL,79.0,30.4,6.0,13.9,0.428,3.0,0.374,2.9,0.503,0.537,1.9,2.1,0.921,0.7,2.8,3.4,3.1,1.2,0.3,1.4,16.9,2023-24,0,0.57,0.19
Deandre Ayton,POR,55.0,32.4,7.8,13.6,0.57,0.0,0.1,7.7,0.576,0.571,1.2,1.4,0.823,3.2,7.9,11.1,1.6,1.0,0.8,1.8,16.7,2023-24,0,0.59,0.43
Michael Porter Jr.,DEN,81.0,31.7,6.4,13.3,0.484,2.7,0.397,3.7,0.575,0.586,1.1,1.4,0.836,1.3,5.7,7.0,1.5,0.5,0.7,1.1,16.7,2023-24,0,0.6,0.22
James Harden,LAC,72.0,34.3,4.9,11.4,0.428,2.6,0.381,2.3,0.497,0.541,4.2,4.8,0.878,0.5,4.7,5.1,8.5,1.1,0.8,2.6,16.6,2023-24,0,0.61,0.31
Jarrett Allen,CLE,77.0,31.7,6.7,10.6,0.634,0.0,0.0,6.7,0.638,0.634,3.0,4.1,0.742,3.2,7.4,10.5,2.7,0.7,1.1,1.6,16.5,2023-24,0,0.67,0.32
Chet Holmgren,OKC,82.0,29.4,6.2,11.6,0.53,1.6,0.37,4.6,0.623,0.598,2.7,3.4,0.793,1.6,6.3,7.9,2.4,0.6,2.3,1.6,16.5,2023-24,0,0.63,0.27
Jonathan Kuminga,GSW,74.0,26.3,6.2,11.6,0.529,0.7,0.321,5.4,0.578,0.56,3.0,4.0,0.746,1.2,3.6,4.8,2.2,0.7,0.5,1.6,16.1,2023-24,0,0.6,0.22
Jalen Johnson,ATL,56.0,33.7,6.4,12.5,0.511,1.3,0.355,5.1,0.574,0.562,1.9,2.6,0.728,1.3,7.4,8.7,3.6,1.2,0.8,1.8,16.0,2023-24,0,0.59,0.39
Austin Reaves,LAL,82.0,32.1,5.6,11.5,0.486,1.9,0.367,3.7,0.583,0.568,2.8,3.3,0.853,0.7,3.6,4.3,5.5,0.8,0.3,2.1,15.9,2023-24,0,0.61,0.22
Shaedon Sharpe,POR,32.0,33.1,5.5,13.6,0.406,1.9,0.333,3.6,0.457,0.475,3.1,3.7,0.824,1.3,3.7,5.0,2.9,0.9,0.4,2.3,15.9,2023-24,0,0.52,0.44
Malcolm Brogdon,POR,39.0,28.7,5.6,12.7,0.44,2.1,0.412,3.5,0.458,0.522,2.4,3.0,0.819,0.7,3.1,3.8,5.5,0.7,0.2,1.5,15.7,2023-24,0,0.56,0.43
Keldon Johnson,SAS,69.0,29.5,5.7,12.5,0.454,1.8,0.346,3.8,0.533,0.527,2.5,3.2,0.792,1.4,4.1,5.5,2.8,0.7,0.3,1.4,15.7,2023-24,0,0.56,0.23
Evan Mobley,CLE,50.0,30.6,6.4,11.0,0.58,0.4,0.373,6.0,0.604,0.6,2.5,3.4,0.719,2.2,7.1,9.4,3.2,0.9,1.4,1.8,15.7,2023-24,0,0.63,0.47
De'Andre Hunter,ATL,57.0,29.5,5.3,11.6,0.459,2.1,0.385,3.3,0.521,0.547,2.9,3.4,0.847,0.5,3.4,3.9,1.5,0.7,0.3,1.5,15.6,2023-24,0,0.6,0.24
Donte DiVincenzo,NYK,81.0,29.1,5.5,12.4,0.443,3.5,0.401,2.0,0.542,0.584,1.1,1.4,0.754,0.8,2.9,3.7,2.7,1.3,0.4,1.4,15.5,2023-24,0,0.6,0.19
Jaden Ivey,DET,77.0,28.8,5.4,12.6,0.429,1.6,0.336,3.8,0.485,0.492,2.9,3.9,0.749,1.1,2.3,3.4,3.8,0.7,0.5,2.5,15.4,2023-24,0,0.54,0.17
Malik Monk,SAC,72.0,26.0,5.5,12.4,0.443,2.1,0.35,3.4,0.528,0.526,2.4,2.8,0.829,0.4,2.6,2.9,5.1,0.6,0.5,2.1,15.4,2023-24,0,0.56,0.21
Kelly Oubre Jr.,PHI,68.0,30.2,5.7,12.9,0.441,1.5,0.311,4.2,0.517,0.498,2.6,3.4,0.75,1.4,3.6,5.0,1.5,1.1,0.7,1.3,15.4,2023-24,0,0.53,0.21
Bojan Bogdanović,2TM,57.0,25.9,5.4,11.9,0.454,2.3,0.398,3.1,0.507,0.551,2.1,2.6,0.785,0.4,2.3,2.7,1.7,0.5,0.1,1.8,15.2,2023-24,0,0.58,0.2
Keegan Murray,SAC,77.0,33.6,5.8,12.7,0.454,2.4,0.358,3.4,0.56,0.548,1.3,1.6,0.831,1.4,4.1,5.5,1.7,1.0,0.8,0.8,15.2,2023-24,0,0.57,0.21
Derrick White,BOS,73.0,32.6,5.3,11.5,0.461,2.7,0.396,2.6,0.555,0.578,1.9,2.1,0.901,0.7,3.5,4.2,5.2,1.0,1.2,1.5,15.2,2023-24,0,0.61,0.26
John Collins,UTA,68.0,28.0,5.8,11.0,0.532,1.3,0.371,4.6,0.605,0.59,2.2,2.7,0.795,2.3,6.1,8.5,1.1,0.6,0.9,1.4,15.1,2023-24,0,0.62,0.28
Khris Middleton,MIL,55.0,27.0,5.8,11.7,0.493,1.7,0.381,4.1,0.563,0.566,1.8,2.2,0.833,0.7,3.9,4.7,5.3,0.9,0.3,2.3,15.1,2023-24,0,0.6,0.32
Trey Murphy III,NOP,57.0,29.6,4.8,10.9,0.443,3.0,0.38,1.9,0.602,0.579,2.2,2.6,0.815,0.7,4.2,4.9,2.2,0.9,0.5,0.6,14.8,2023-24,0,0.61,0.28
OG Anunoby,2TM,50.0,34.0,5.6,11.5,0.489,2.0,0.382,3.6,0.581,0.577,1.3,1.8,0.753,0.9,3.2,4.2,2.1,1.4,0.7,1.6,14.7,2023-24,0,0.6,0.3
Deni Avdija,WAS,75.0,30.1,5.4,10.7,0.506,1.2,0.374,4.2,0.56,0.56,2.7,3.6,0.74,1.1,6.1,7.2,3.8,0.8,0.5,2.1,14.7,2023-24,0,0.6,0.25
GG Jackson II,MEM,48.0,25.7,5.0,11.7,0.428,2.1,0.357,2.9,0.502,0.519,2.4,3.2,0.752,1.1,3.0,4.1,1.2,0.6,0.5,1.4,14.6,2023-24,0,0.56,0.25
Bennedict Mathurin,IND,59.0,26.1,5.0,11.2,0.446,1.4,0.374,3.7,0.481,0.507,3.1,3.8,0.821,1.0,2.9,4.0,2.0,0.6,0.2,1.6,14.5,2023-24,0,0.56,0.22
Marcus Smart,MEM,20.0,30.3,5.1,11.9,0.43,2.1,0.313,3.0,0.583,0.519,2.2,2.8,0.768,0.3,2.4,2.7,4.3,2.1,0.3,3.1,14.5,2023-24,0,0.55,0.67
Tim Hardaway Jr.,DAL,79.0,26.8,5.0,12.4,0.402,2.7,0.353,2.3,0.478,0.51,1.8,2.1,0.852,0.3,2.9,3.2,1.8,0.5,0.1,0.9,14.4,2023-24,0,0.54,0.14
Dennis Schröder,2TM,80.0,31.1,5.0,11.6,0.435,1.7,0.375,3.3,0.474,0.509,2.2,2.7,0.836,0.5,2.5,3.0,6.1,0.8,0.2,1.9,14.0,2023-24,0,0.55,0.19
Rudy Gobert,MIN,76.0,34.1,5.3,8.1,0.661,0.0,0.0,5.3,0.664,0.661,3.3,5.1,0.638,3.8,9.2,12.9,1.3,0.7,2.1,1.6,14.0,2023-24,0,0.68,0.33
Scoot Henderson,POR,62.0,28.5,5.0,12.9,0.385,1.4,0.325,3.5,0.416,0.44,2.7,3.3,0.819,0.9,2.3,3.1,5.4,0.8,0.2,3.4,14.0,2023-24,0,0.49,0.19
Caris LeVert,CLE,68.0,28.8,5.1,12.1,0.421,1.6,0.325,3.5,0.486,0.487,2.3,3.0,0.766,0.6,3.5,4.1,5.1,1.1,0.5,1.7,14.0,2023-24,0,0.52,0.23
Aaron Gordon,DEN,73.0,31.5,5.5,9.8,0.556,0.5,0.29,4.9,0.619,0.584,2.4,3.7,0.658,2.4,4.1,6.5,3.5,0.8,0.6,1.4,13.9,2023-24,0,0.61,0.25
Norman Powell,LAC,76.0,26.2,4.9,10.1,0.486,2.2,0.435,2.7,0.536,0.594,1.9,2.3,0.831,0.2,2.4,2.6,1.1,0.6,0.3,0.9,13.9,2023-24,0,0.63,0.16
Jalen Duren,DET,61.0,29.1,5.7,9.2,0.619,0.0,0.0,5.7,0.623,0.619,2.3,3.0,0.79,3.1,8.5,11.6,2.4,0.5,0.8,2.1,13.8,2023-24,0,0.66,0.37
Bobby Portis,MIL,82.0,24.5,5.7,11.2,0.508,1.2,0.407,4.5,0.545,0.562,1.2,1.5,0.79,1.7,5.7,7.4,1.3,0.8,0.4,1.1,13.8,2023-24,0,0.58,0.2
Saddiq Bey,ATL,63.0,32.7,4.6,11.1,0.416,1.8,0.316,2.8,0.522,0.497,2.7,3.2,0.837,2.7,3.9,6.5,1.5,0.8,0.2,0.9,13.7,2023-24,0,0.55,0.23
Jabari Smith Jr.,HOU,76.0,31.9,5.0,11.0,0.454,1.8,0.363,3.2,0.53,0.537,2.0,2.4,0.811,1.8,6.3,8.1,1.6,0.7,0.8,1.2,13.7,2023-24,0,0.57,0.23
Gary Trent Jr.,TOR,71.0,28.1,5.1,11.9,0.426,2.5,0.393,2.6,0.464,0.531,1.0,1.4,0.771,0.4,2.3,2.6,1.7,1.1,0.1,0.7,13.7,2023-24,0,0.55,0.16
Rui Hachimura,LAL,68.0,26.9,5.3,9.9,0.537,1.4,0.422,3.9,0.597,0.609,1.5,2.0,0.739,0.9,3.5,4.3,1.2,0.6,0.4,0.7,13.6,2023-24,0,0.63,0.21
Grayson Allen,PHO,75.0,33.5,4.5,9.1,0.499,2.7,0.461,1.8,0.57,0.649,1.7,2.0,0.878,0.6,3.3,3.9,3.0,0.9,0.6,1.3,13.5,2023-24,0,0.68,0.21
Naz Reid,MIN,81.0,24.2,5.0,10.5,0.477,2.1,0.414,2.9,0.535,0.576,1.3,1.8,0.736,0.9,4.3,5.2,1.3,0.8,0.9,1.4,13.5,2023-24,0,0.6,0.18
Cameron Johnson,BRK,58.0,27.6,4.8,10.7,0.446,2.4,0.391,2.4,0.519,0.557,1.5,1.9,0.789,0.9,3.4,4.3,2.4,0.8,0.3,1.0,13.4,2023-24,0,0.58,0.24
Corey Kispert,WAS,80.0,25.8,4.8,9.9,0.486,2.3,0.383,2.5,0.643,0.602,1.4,2.0,0.726,0.4,2.4,2.8,2.0,0.5,0.2,1.2,13.4,2023-24,0,0.62,0.15
Andrew Wiggins,GSW,71.0,27.0,5.0,11.0,0.453,1.3,0.358,3.7,0.498,0.511,2.0,2.7,0.751,1.5,3.0,4.5,1.7,0.6,0.6,1.2,13.2,2023-24,0,0.54,0.18
Keyonte George,UTA,75.0,27.0,4.3,10.9,0.391,2.0,0.334,2.3,0.459,0.482,2.5,3.0,0.848,0.2,2.6,2.8,4.4,0.5,0.1,2.5,13.0,2023-24,0,0.53,0.15
P.J. Washington,2TM,73.0,30.4,4.8,11.1,0.436,1.8,0.32,3.0,0.558,0.518,1.4,2.0,0.683,1.2,4.5,5.6,1.9,1.0,0.8,1.3,12.9,2023-24,0,0.54,0.19
Scotty Pippen Jr.,MEM,21.0,25.1,4.8,9.7,0.493,1.4,0.417,3.3,0.534,0.567,2.0,2.6,0.745,1.0,2.1,3.2,4.7,1.7,0.5,2.7,12.9,2023-24,0,0.59,0.7
